term;normalized;game_id;canonical_name;source
High Roller Casino;high roller casino;wikidata_q5756366;High Roller Casino;external
High Sea Saga DX;high sea saga dx;wikidata_q122353767;High Sea Saga DX;external
High Speed;high speed;wikidata_q5757026;High Speed;external
Highschool Romance;highschool romance;wikidata_q63852451;Highschool Romance;external
Highwater;highwater;wikidata_q112703767;Highwater;external
Highway Driving;highway driving;wikidata_q122366844;Highway Driving;external
Higurashi no Naku Koro ni Hō;higurashi no naku koro ni h;wikidata_q104094018;Higurashi no Naku Koro ni Hou;external
Higurashi no Naku Koro ni Hou;higurashi no naku koro ni hou;wikidata_q104094018;Higurashi no Naku Koro ni Hou;external
Abducted by Demons Arc;abducted by demons arc;wikidata_q11090454;Higurashi no Naku Koro ni: Onikakushi-hen;external
Higurashi no Naku Koro ni;higurashi no naku koro ni;wikidata_q11090454;Higurashi no Naku Koro ni: Onikakushi-hen;external
Higurashi no Naku Koro ni: Onikakushi-hen;higurashi no naku koro ni onikakushi hen;wikidata_q11090454;Higurashi no Naku Koro ni: Onikakushi-hen;external
Onikakushi;onikakushi;wikidata_q11090454;Higurashi no Naku Koro ni: Onikakushi-hen;external
Onikakushi-hen;onikakushi hen;wikidata_q11090454;Higurashi no Naku Koro ni: Onikakushi-hen;external
Spirited Away by the Demon Chapter;spirited away by the demon chapter;wikidata_q11090454;Higurashi no Naku Koro ni: Onikakushi-hen;external
Him & Her Collection;him and her collection;wikidata_q113686227;Him & Her Collection;external
Hindsight 20/20 - Wrath of the Raakshasa;hindsight 20 20 wrath of the raakshasa;wikidata_q122822297;Hindsight 20/20 - Wrath of the Raakshasa;external
Hirogami;hirogami;wikidata_q130370579;Hirogami;external
Hishou Same! Same! Same!;hishou same same same;wikidata_q129087374;Hishou Same! Same! Same!;external
Hitchhiker;hitchhiker;wikidata_q106321353;Hitchhiker;external
Hitchhiker - A Mystery Game;hitchhiker a mystery game;wikidata_q106321353;Hitchhiker;external
Hitman;hitman;hitman;Hitman;local_or_matched
Hitman 2;hitman 2;hitman_2;Hitman 2;local_or_matched
Hitman 3;hitman 3;wikidata_q96216496;Hitman 3;external
Hitman Go;hitman go;wikidata_q20712110;Hitman Go;external
Hitman GO: Definitive Edition;hitman go definitive edition;wikidata_q20712110;Hitman Go;external
Hitman HD Enhanced Collection;hitman hd enhanced collection;wikidata_q123337713;Hitman HD Enhanced Collection;external
Hitman World of Assassination;hitman world of assassination;wikidata_q116680138;Hitman World of Assassination;external
World of Assassination;world of assassination;wikidata_q116680138;Hitman World of Assassination;external
Hitman;hitman;wikidata_q239889;Hitman: Blood Money;external
Hitman: Blood Money;hitman blood money;wikidata_q239889;Hitman: Blood Money;external
HIVE;hive;wikidata_q114924675;HIVE: Altenum Wars;external
HIVE: Altenum Wars;hive altenum wars;wikidata_q114924675;HIVE: Altenum Wars;external
Cardaclysm;cardaclysm;wikidata_q108378887;Hoa;external
Hoa;hoa;wikidata_q108378887;Hoa;external
Hob;hob;wikidata_q30605472;Hob;external
Hogwarts Legacy;hogwarts legacy;hogwarts_legacy;Hogwarts Legacy;local_or_matched
hogwarts ps4;hogwarts ps4;hogwarts_legacy;Hogwarts Legacy;local_or_matched
hogwarts ps5;hogwarts ps5;hogwarts_legacy;Hogwarts Legacy;local_or_matched
хогвартс legacy;xoгbaptc legacy;hogwarts_legacy;Hogwarts Legacy;local_or_matched
хогвартс легаси;xoгbaptc лeгacи;hogwarts_legacy;Hogwarts Legacy;local_or_matched
Hogwarts Legacy Ps;hogwarts legacy ps;hogwarts_legacy_ps;Hogwarts Legacy Ps;local_or_matched
Hohokum;hohokum;wikidata_q16267659;Hohokum;external
Hokko Life;hokko life;wikidata_q111011713;Hokko Life;external
Hole.io;hole io;wikidata_q60394447;Hole.io;external
Hollow Knight;hollow knight;wikidata_q29300592;Hollow Knight;external
HK:S;hk s;wikidata_q63294487;Hollow Knight: Silksong;external
HKS;hks;wikidata_q63294487;Hollow Knight: Silksong;external
Hollow Knight;hollow knight;wikidata_q63294487;Hollow Knight: Silksong;external
Hollow Knight: Silksong;hollow knight silksong;wikidata_q63294487;Hollow Knight: Silksong;external
Silksong;silksong;wikidata_q63294487;Hollow Knight: Silksong;external
Hollowbody;hollowbody;wikidata_q129170172;Hollowbody;external
Holo no Hanafuda;holo no hanafuda;wikidata_q131827901;Holo's Hanafuda;external
Holo's Hanafuda;holo s hanafuda;wikidata_q131827901;Holo's Hanafuda;external
Hololive Holo no Hanafuda;hololive holo no hanafuda;wikidata_q131827901;Holo's Hanafuda;external
Hololive Holo's Hanafuda;hololive holo s hanafuda;wikidata_q131827901;Holo's Hanafuda;external
Holstin;holstin;wikidata_q135016321;Holstin;external
Holy Potatoes! A Weapon Shop?!;holy potatoes a weapon shop;wikidata_q123669866;Holy Potatoes! A Weapon Shop?!;external
Holy Potatoes! We're in Space?!;holy potatoes we re in space;wikidata_q29884689;Holy Potatoes! We're in Space?!;external
Holy Potatoes! What the Hell?!;holy potatoes what the hell;wikidata_q124066714;Holy Potatoes! What the Hell?!;external
Home;home;wikidata_q62097358;Home;external
Home Run High;home run high;wikidata_q122271241;Home Run High;external
Home Safety Hotline;home safety hotline;wikidata_q125466333;Home Safety Hotline;external
HSH;hsh;wikidata_q125466333;Home Safety Hotline;external
E School Life;e school life;wikidata_q65058648;Home Sweet Homecoming;external
Home Sweet Homecoming;home sweet homecoming;wikidata_q65058648;Home Sweet Homecoming;external
Homebrewer;homebrewer;wikidata_q138798343;Homebrewer;external
Homefront;homefront;homefront;Homefront;local_or_matched
Homefront;homefront;homefront_the_revolution;Homefront: The Revolution;local_or_matched
Homefront 2;homefront 2;homefront_the_revolution;Homefront: The Revolution;local_or_matched
Homefront: The Revolution;homefront the revolution;homefront_the_revolution;Homefront: The Revolution;local_or_matched
Honkai;honkai;wikidata_q108896777;Honkai: Star Rail;external
Honkai: SR;honkai sr;wikidata_q108896777;Honkai: Star Rail;external
Honkai: Star Rail;honkai star rail;wikidata_q108896777;Honkai: Star Rail;external
HSR;hsr;wikidata_q108896777;Honkai: Star Rail;external
Star Rail;star rail;wikidata_q108896777;Honkai: Star Rail;external
Hono Gurashi no Niwa;hono gurashi no niwa;wikidata_q135528831;Hono Gurashi no Niwa;external
Honor and Duty;honor and duty;wikidata_q122370666;Honor and Duty: D-Day;external
Honor and Duty: D-Day;honor and duty d day;wikidata_q122370666;Honor and Duty: D-Day;external
Hood;hood;wikidata_q106401380;Hood: Outlaws & Legends;external
Hood: Outlaws & Legends;hood outlaws and legends;wikidata_q106401380;Hood: Outlaws & Legends;external
Horatio Goes Snowboarding;horatio goes snowboarding;wikidata_q110247027;Horatio Goes Snowboarding;external
Horizon Chase;horizon chase;wikidata_q33821223;Horizon Chase;external
Horizon Chase Turbo;horizon chase turbo;wikidata_q33821223;Horizon Chase;external
Horizon Chase: World Tour;horizon chase world tour;wikidata_q33821223;Horizon Chase;external
Horizon Chase 2;horizon chase 2;wikidata_q113660467;Horizon Chase 2;external
Horizon Chase Turbo;horizon chase turbo;wikidata_q56350586;Horizon Chase Turbo;external
Horizon Complete Edition;horizon complete edition;horizon_complete_edition;Horizon Complete Edition;local_or_matched
Horizon Complete Ps;horizon complete ps;horizon_complete_ps;Horizon Complete Ps;local_or_matched
Horizon Forbidden West;horizon forbidden west;horizon_forbidden_west;Horizon Forbidden West;local_or_matched
Horizon Forbidden West Ps;horizon forbidden west ps;horizon_forbidden_west_ps;Horizon Forbidden West Ps;local_or_matched
Horizon Shift '81;horizon shift 81;wikidata_q122311759;Horizon Shift '81;external
Horizon Zero Dawn;horizon zero dawn;horizon_zero_dawn;Horizon Zero Dawn;local_or_matched
Horizon Zero Dawn 890;horizon zero dawn 890;horizon_zero_dawn_890;Horizon Zero Dawn 890;local_or_matched
Ноrizоn Zеrо Dаwn (крутой Аdvеnсhе-Асtiоn) - 890/;horizon zero dawn kpytoй advenche action 890;horizon_zero_dawn_890;Horizon Zero Dawn 890;local_or_matched
Ноrizоn: Zеrо Dаwn (шикарная игра на русском) - 890 /;horizon zero dawn шиkaphaя игpa ha pycckom 890;horizon_zero_dawn_890;Horizon Zero Dawn 890;local_or_matched
horizon zero dawn;horizon zero dawn;horizon_zero_dawn_complete_edition;Horizon Zero Dawn Complete Edition;local_or_matched
Horizon Zero Dawn Complete Edition;horizon zero dawn complete edition;horizon_zero_dawn_complete_edition;Horizon Zero Dawn Complete Edition;local_or_matched
horizon zero dawn новый;horizon zero dawn hobый;horizon_zero_dawn_sealed;Horizon Zero Dawn sealed;local_or_matched
Horizon Zero Dawn sealed;horizon zero dawn sealed;horizon_zero_dawn_sealed;Horizon Zero Dawn sealed;local_or_matched
horizon zero dawn запечатанный;horizon zero dawn зaпeчatahhый;horizon_zero_dawn_sealed;Horizon Zero Dawn sealed;local_or_matched
Horizon Запретный Запад;horizon зaпpethый зaпaд;horizon_a_peth_a_a;Horizon Запретный Запад;local_or_matched
Horned Knight;horned knight;wikidata_q122373178;Horned Knight;external
Horrific Xanatorium;horrific xanatorium;wikidata_q125491012;Horrific Xanatorium;external
Mōsōkyō Zanatorium;m s ky zanatorium;wikidata_q125491012;Horrific Xanatorium;external
Mousoukyou Zanatorium;mousoukyou zanatorium;wikidata_q125491012;Horrific Xanatorium;external
Horror Night with Tung Tung Tung Sahur;horror night with tung tung tung sahur;wikidata_q134965592;Horror Night with Tung Tung Tung Sahur;external
Horror Tales;horror tales;wikidata_q126720834;Horror Tales: The Beggar;external
Horror Tales: The Beggar;horror tales the beggar;wikidata_q126720834;Horror Tales: The Beggar;external
HORROR TALES;horror tales;wikidata_q111982645;HORROR TALES: The Wine;external
HORROR TALES: The Wine;horror tales the wine;wikidata_q111982645;HORROR TALES: The Wine;external
Horse Tales;horse tales;wikidata_q116465439;Horse Tales: Emerald Valley Ranch;external
Horse Tales: Emerald Valley Ranch;horse tales emerald valley ranch;wikidata_q116465439;Horse Tales: Emerald Valley Ranch;external
Hoshi Ori Yume Mirai;hoshi ori yume mirai;wikidata_q28682395;Hoshi Ori Yume Mirai;external
Host 714;host 714;wikidata_q122353573;Host 714;external
Hot Date;hot date;wikidata_q138798376;Hot Date;external
Hot Rod Mayhem;hot rod mayhem;wikidata_q131298254;Hot Rod Mayhem;external
Hot Springs Story;hot springs story;wikidata_q5910481;Hot Springs Story;external
Hot Wheels Monster Trucks;hot wheels monster trucks;wikidata_q134979024;Hot Wheels Monster Trucks: Stunt Mayhem;external
Hot Wheels Monster Trucks: Stunt Mayhem;hot wheels monster trucks stunt mayhem;wikidata_q134979024;Hot Wheels Monster Trucks: Stunt Mayhem;external
Hot Wheels Unleashed;hot wheels unleashed;hot_wheels_unleashed;Hot Wheels Unleashed;local_or_matched
Hot Wheels Unleashed 2;hot wheels unleashed 2;wikidata_q119801203;Hot Wheels Unleashed 2: Turbocharged;external
Hot Wheels Unleashed 2: Turbocharged;hot wheels unleashed 2 turbocharged;wikidata_q119801203;Hot Wheels Unleashed 2: Turbocharged;external
HWU2T;hwu2t;wikidata_q119801203;Hot Wheels Unleashed 2: Turbocharged;external
Hotch Kiss;hotch kiss;wikidata_q11337744;Hotch Kiss;external
Hotchkiss -Hold me, and snatch my kiss-;hotchkiss hold me and snatch my kiss;wikidata_q11337744;Hotch Kiss;external
Hotel Barcelona;hotel barcelona;wikidata_q123436421;Hotel Barcelona;external
Hotel Galactic;hotel galactic;wikidata_q126486925;Hotel Galactic;external
Hotel Transylvania 3;hotel transylvania 3;wikidata_q63225108;Hotel Transylvania 3: Monsters Overboard;external
Hotel Transylvania 3: Monsters Overboard;hotel transylvania 3 monsters overboard;wikidata_q63225108;Hotel Transylvania 3: Monsters Overboard;external
Hotel Transylvania;hotel transylvania;wikidata_q111273777;Hotel Transylvania: Scary-Tale Adventures;external
Hotel Transylvania: Scary-Tale Adventures;hotel transylvania scary tale adventures;wikidata_q111273777;Hotel Transylvania: Scary-Tale Adventures;external
Hotline Miami;hotline miami;wikidata_q3389836;Hotline Miami;external
Hotline Miami 2;hotline miami 2;wikidata_q16267674;Hotline Miami 2: Wrong Number;external
Hotline Miami 2: Wrong Number;hotline miami 2 wrong number;wikidata_q16267674;Hotline Miami 2: Wrong Number;external
Hotshot Racing;hotshot racing;wikidata_q96265026;Hotshot Racing;external
Racing Apex;racing apex;wikidata_q96265026;Hotshot Racing;external
Houkago Cinderella;houkago cinderella;wikidata_q109342556;Houkago Cinderella;external
House Builder;house builder;wikidata_q113686380;House Builder;external
House Flipper;house flipper;wikidata_q55381990;House Flipper;external
Хаус Флиппер;xayc флиппep;wikidata_q55381990;House Flipper;external
HF 2;hf 2;wikidata_q123906894;House Flipper 2;external
HF2;hf2;wikidata_q123906894;House Flipper 2;external
House Flipper 2;house flipper 2;wikidata_q123906894;House Flipper 2;external
House Flipper Remastered Collection;house flipper remastered collection;wikidata_q134464157;House Flipper Remastered Collection;external
House Flipper VR;house flipper vr;wikidata_q122347853;House Flipper VR;external
House of Golf 2;house of golf 2;wikidata_q126185031;House of Golf 2;external
Hover;hover;wikidata_q98841891;Hover;external
Hover: Revolt of Gamers »;hover revolt of gamers;wikidata_q98841891;Hover;external
How 2 Escape;how 2 escape;wikidata_q122341742;How 2 Escape;external
How 2 Escape;how 2 escape;wikidata_q133308109;How 2 Escape: Lost Submarine;external
How 2 Escape: Lost Submarine;how 2 escape lost submarine;wikidata_q133308109;How 2 Escape: Lost Submarine;external
How to Fool a Liar King Remastered;how to fool a liar king remastered;wikidata_q111524032;How to Fool a Liar King Remastered;external
How to Survive;how to survive;wikidata_q16742835;How to Survive;external
Human Element;human element;wikidata_q16740522;Human Element;external
Human Fall Flat;human fall flat;human_fall_flat;Human Fall Flat;local_or_matched
Humanity;humanity;wikidata_q118399270;Humanity;external
HD;hd;wikidata_q106513192;Hundred Days - Winemaking Simulator;external
HD - WS;hd ws;wikidata_q106513192;Hundred Days - Winemaking Simulator;external
HDWS;hdws;wikidata_q106513192;Hundred Days - Winemaking Simulator;external
Hundred Days;hundred days;wikidata_q106513192;Hundred Days - Winemaking Simulator;external
Hundred Days - Winemaking Simulator;hundred days winemaking simulator;wikidata_q106513192;Hundred Days - Winemaking Simulator;external
Winemaking Simulator;winemaking simulator;wikidata_q106513192;Hundred Days - Winemaking Simulator;external
Hungry Shark World;hungry shark world;wikidata_q24037119;Hungry Shark World;external
hunt;hunt;wikidata_q111693843;hunt;external
Hunt the Night;hunt the night;wikidata_q122310800;Hunt the Night;external
Hunt;hunt;wikidata_q17182512;Hunt: Showdown 1896;external
Hunt: Horrors of the Gilded Age;hunt horrors of the gilded age;wikidata_q17182512;Hunt: Showdown 1896;external
Hunt: Showdown;hunt showdown;wikidata_q17182512;Hunt: Showdown 1896;external
Hunt: Showdown 1896;hunt showdown 1896;wikidata_q17182512;Hunt: Showdown 1896;external
Hunter × Hunter;hunter hunter;wikidata_q124154515;Hunter × Hunter: Nen × Impact;external
Hunter × Hunter: Nen × Impact;hunter hunter nen impact;wikidata_q124154515;Hunter × Hunter: Nen × Impact;external
Hunter x Hunter: Nen x Impact;hunter x hunter nen x impact;wikidata_q124154515;Hunter × Hunter: Nen × Impact;external
Nen Impact;nen impact;wikidata_q124154515;Hunter × Hunter: Nen × Impact;external
Hunter's Arena;hunter s arena;wikidata_q112154013;Hunter's Arena: Legends;external
Hunter's Arena: Legends;hunter s arena legends;wikidata_q112154013;Hunter's Arena: Legends;external
Hunter's Legacy;hunter s legacy;wikidata_q124066815;Hunter's Legacy;external
Hunting Simulator;hunting simulator;hunting_simulator;Hunting Simulator;local_or_matched
Hunting Simulator 2;hunting simulator 2;wikidata_q111274385;Hunting Simulator 2;external
Hunting Simulator 3;hunting simulator 3;wikidata_q131338711;Hunting Simulator 3;external
Hustle Kings;hustle kings;wikidata_q5949982;Hustle Kings;external
Hustle Kings VR;hustle kings vr;wikidata_q110538922;Hustle Kings VR;external
Hydroneer;hydroneer;wikidata_q105815890;Hydroneer;external
HYKE;hyke;wikidata_q130278792;HYKE: Northern Light(s);external
HYKE: Northern Light;hyke northern light;wikidata_q130278792;HYKE: Northern Light(s);external
HYKE: Northern Light(s);hyke northern light s;wikidata_q130278792;HYKE: Northern Light(s);external
HYKE: Northern Lights;hyke northern lights;wikidata_q130278792;HYKE: Northern Light(s);external
Project HYKE;project hyke;wikidata_q130278792;HYKE: Northern Light(s);external
Hyman Fall Flat Ps;hyman fall flat ps;hyman_fall_flat_ps;Hyman Fall Flat Ps;local_or_matched
Hyper Gunsport;hyper gunsport;wikidata_q116970638;Hyper Gunsport;external
Hyper Jam;hyper jam;wikidata_q124066833;Hyper Jam;external
Hyper Light Drifter;hyper light drifter;wikidata_q16457556;Hyper Light Drifter;external
Hyper Scape;hyper scape;wikidata_q96873691;Hyper Scape;external
Hyperscape;hyperscape;wikidata_q96873691;Hyper Scape;external
